date,department_id,equipment_type,total_units,units_in_use,utilization_pct
2024-04-08,8,X-Ray,9,6,66.67
2024-04-08,8,Ventilator,3,3,100.0
2024-04-08,8,Ultrasound,1,0,0.0
2024-04-08,8,ECG,1,1,100.0
2024-04-08,9,MRI,7,5,71.43
2024-04-08,9,CT Scanner,4,4,100.0
2024-04-08,9,X-Ray,5,1,20.0
2024-04-08,9,Ventilator,9,1,11.11
2024-04-08,9,Ultrasound,2,1,50.0
2024-04-08,9,ECG,8,4,50.0
2024-04-08,10,MRI,8,1,12.5
2024-04-08,10,CT Scanner,5,5,100.0
2024-04-08,10,X-Ray,4,1,25.0
2024-04-08,10,Ventilator,8,8,100.0
2024-04-08,10,Ultrasound,8,2,25.0
2024-04-08,10,ECG,7,6,85.71
2024-04-08,11,MRI,5,5,100.0
2024-04-08,11,CT Scanner,1,0,0.0
2024-04-08,11,X-Ray,8,3,37.5
2024-04-08,11,Ventilator,4,4,100.0
2024-04-08,11,Ultrasound,6,2,33.33
2024-04-08,11,ECG,6,5,83.33
2024-04-08,12,MRI,9,1,11.11
2024-04-08,12,CT Scanner,8,8,100.0
2024-04-08,12,X-Ray,4,4,100.0
2024-04-08,12,Ventilator,7,7,100.0
2024-04-08,12,Ultrasound,5,4,80.0
2024-04-08,12,ECG,3,2,66.67
2024-04-08,13,MRI,7,2,28.57
2024-04-08,13,CT Scanner,6,3,50.0
2024-04-08,13,X-Ray,1,1,100.0
2024-04-08,13,Ventilator,8,1,12.5
2024-04-08,13,Ultrasound,10,10,100.0
2024-04-08,13,ECG,4,1,25.0
2024-04-08,14,MRI,6,4,66.67
2024-04-08,14,CT Scanner,5,2,40.0
2024-04-08,14,X-Ray,10,8,80.0
2024-04-08,14,Ventilator,5,2,40.0
2024-04-08,14,Ultrasound,1,1,100.0
2024-04-08,14,ECG,4,2,50.0
2024-04-08,15,MRI,6,0,0.0
2024-04-08,15,CT Scanner,10,1,10.0
2024-04-08,15,X-Ray,5,1,20.0
2024-04-08,15,Ventilator,7,2,28.57
2024-04-08,15,Ultrasound,9,0,0.0
2024-04-08,15,ECG,7,4,57.14
2024-04-08,16,MRI,3,2,66.67
2024-04-08,16,CT Scanner,4,0,0.0
2024-04-08,16,X-Ray,6,5,83.33
2024-04-08,16,Ventilator,8,7,87.5
2024-04-08,16,Ultrasound,5,5,100.0
2024-04-08,16,ECG,6,5,83.33
2024-04-08,17,MRI,4,2,50.0
2024-04-08,17,CT Scanner,5,1,20.0
2024-04-08,17,X-Ray,3,2,66.67
2024-04-08,17,Ventilator,2,2,100.0
2024-04-08,17,Ultrasound,9,8,88.89
2024-04-08,17,ECG,4,3,75.0
2024-04-08,18,MRI,3,0,0.0
2024-04-08,18,CT Scanner,3,2,66.67
2024-04-08,18,X-Ray,9,1,11.11
2024-04-08,18,Ventilator,6,2,33.33
2024-04-08,18,Ultrasound,6,3,50.0
2024-04-08,18,ECG,10,9,90.0
2024-04-08,19,MRI,7,3,42.86
2024-04-08,19,CT Scanner,10,8,80.0
2024-04-08,19,X-Ray,2,2,100.0
2024-04-08,19,Ventilator,8,8,100.0
2024-04-08,19,Ultrasound,3,1,33.33
2024-04-08,19,ECG,10,8,80.0
2024-04-08,20,MRI,2,2,100.0
2024-04-08,20,CT Scanner,7,0,0.0
2024-04-08,20,X-Ray,6,4,66.67
2024-04-08,20,Ventilator,7,3,42.86
2024-04-08,20,Ultrasound,7,4,57.14
2024-04-08,20,ECG,10,10,100.0
2024-04-08,21,MRI,7,3,42.86
2024-04-08,21,CT Scanner,6,0,0.0
2024-04-08,21,X-Ray,2,2,100.0
2024-04-08,21,Ventilator,6,6,100.0
2024-04-08,21,Ultrasound,5,1,20.0
2024-04-08,21,ECG,5,4,80.0
2024-04-08,22,MRI,2,1,50.0
2024-04-08,22,CT Scanner,10,4,40.0
2024-04-08,22,X-Ray,6,1,16.67
2024-04-08,22,Ventilator,1,1,100.0
2024-04-08,22,Ultrasound,4,0,0.0
2024-04-08,22,ECG,6,2,33.33
2024-04-08,23,MRI,3,1,33.33
2024-04-08,23,CT Scanner,6,6,100.0
2024-04-08,23,X-Ray,4,1,25.0
2024-04-08,23,Ventilator,7,1,14.29
2024-04-08,23,Ultrasound,10,2,20.0
2024-04-08,23,ECG,10,7,70.0
2024-04-08,24,MRI,5,4,80.0
2024-04-08,24,CT Scanner,3,2,66.67
2024-04-08,24,X-Ray,6,4,66.67
2024-04-08,24,Ventilator,1,0,0.0
2024-04-08,24,Ultrasound,9,0,0.0
2024-04-08,24,ECG,8,3,37.5
2024-04-08,25,MRI,10,9,90.0
2024-04-08,25,CT Scanner,4,4,100.0
2024-04-08,25,X-Ray,3,3,100.0
2024-04-08,25,Ventilator,3,1,33.33
2024-04-08,25,Ultrasound,8,8,100.0
2024-04-08,25,ECG,4,3,75.0
2024-04-08,26,MRI,3,0,0.0
2024-04-08,26,CT Scanner,6,4,66.67
2024-04-08,26,X-Ray,5,4,80.0
2024-04-08,26,Ventilator,3,3,100.0
2024-04-08,26,Ultrasound,10,2,20.0
2024-04-08,26,ECG,9,0,0.0
2024-04-08,27,MRI,4,2,50.0
2024-04-08,27,CT Scanner,2,2,100.0
2024-04-08,27,X-Ray,1,0,0.0
2024-04-08,27,Ventilator,2,0,0.0
2024-04-08,27,Ultrasound,1,0,0.0
2024-04-08,27,ECG,7,5,71.43
2024-04-08,28,MRI,7,1,14.29
2024-04-08,28,CT Scanner,2,2,100.0
2024-04-08,28,X-Ray,2,1,50.0
2024-04-08,28,Ventilator,10,0,0.0
2024-04-08,28,Ultrasound,3,0,0.0
2024-04-08,28,ECG,3,2,66.67
2024-04-08,29,MRI,9,4,44.44
2024-04-08,29,CT Scanner,7,3,42.86
2024-04-08,29,X-Ray,9,2,22.22
2024-04-08,29,Ventilator,6,6,100.0
2024-04-08,29,Ultrasound,8,0,0.0
2024-04-08,29,ECG,5,0,0.0
2024-04-08,30,MRI,2,0,0.0
2024-04-08,30,CT Scanner,7,4,57.14
2024-04-08,30,X-Ray,8,2,25.0
2024-04-08,30,Ventilator,5,0,0.0
2024-04-08,30,Ultrasound,7,6,85.71
2024-04-08,30,ECG,6,6,100.0
2024-04-08,31,MRI,9,5,55.56
2024-04-08,31,CT Scanner,5,1,20.0
2024-04-08,31,X-Ray,10,8,80.0
2024-04-08,31,Ventilator,6,5,83.33
2024-04-08,31,Ultrasound,6,0,0.0
2024-04-08,31,ECG,10,3,30.0
2024-04-08,32,MRI,4,3,75.0
2024-04-08,32,CT Scanner,8,0,0.0
2024-04-08,32,X-Ray,8,2,25.0
2024-04-08,32,Ventilator,4,0,0.0
2024-04-08,32,Ultrasound,4,4,100.0
2024-04-08,32,ECG,3,3,100.0
2024-04-08,33,MRI,2,0,0.0
2024-04-08,33,CT Scanner,1,0,0.0
2024-04-08,33,X-Ray,10,8,80.0
2024-04-08,33,Ventilator,1,1,100.0
2024-04-08,33,Ultrasound,8,8,100.0
2024-04-08,33,ECG,4,1,25.0
2024-04-08,34,MRI,4,4,100.0
2024-04-08,34,CT Scanner,1,1,100.0
2024-04-08,34,X-Ray,3,2,66.67
2024-04-08,34,Ventilator,4,1,25.0
2024-04-08,34,Ultrasound,7,0,0.0
2024-04-08,34,ECG,1,0,0.0
2024-04-08,35,MRI,5,1,20.0
2024-04-08,35,CT Scanner,5,3,60.0
2024-04-08,35,X-Ray,3,0,0.0
2024-04-08,35,Ventilator,2,1,50.0
2024-04-08,35,Ultrasound,2,1,50.0
2024-04-08,35,ECG,7,6,85.71
2024-04-08,36,MRI,7,3,42.86
2024-04-08,36,CT Scanner,7,6,85.71
2024-04-08,36,X-Ray,10,3,30.0
2024-04-08,36,Ventilator,7,7,100.0
2024-04-08,36,Ultrasound,1,1,100.0
2024-04-08,36,ECG,3,0,0.0
2024-04-08,37,MRI,10,1,10.0
2024-04-08,37,CT Scanner,1,1,100.0
2024-04-08,37,X-Ray,3,3,100.0
2024-04-08,37,Ventilator,6,0,0.0
2024-04-08,37,Ultrasound,4,0,0.0
2024-04-08,37,ECG,10,0,0.0
2024-04-08,38,MRI,7,2,28.57
2024-04-08,38,CT Scanner,4,1,25.0
2024-04-08,38,X-Ray,6,1,16.67
2024-04-08,38,Ventilator,6,3,50.0
2024-04-08,38,Ultrasound,9,7,77.78
2024-04-08,38,ECG,6,1,16.67
2024-04-08,39,MRI,8,2,25.0
2024-04-08,39,CT Scanner,4,1,25.0
2024-04-08,39,X-Ray,2,2,100.0
2024-04-08,39,Ventilator,3,0,0.0
2024-04-08,39,Ultrasound,1,0,0.0
2024-04-08,39,ECG,2,0,0.0
2024-04-08,40,MRI,7,5,71.43
2024-04-08,40,CT Scanner,3,1,33.33
2024-04-08,40,X-Ray,3,1,33.33
2024-04-08,40,Ventilator,2,2,100.0
2024-04-08,40,Ultrasound,7,5,71.43
2024-04-08,40,ECG,2,0,0.0
2024-04-08,41,MRI,3,2,66.67
2024-04-08,41,CT Scanner,4,4,100.0
2024-04-08,41,X-Ray,8,5,62.5
2024-04-08,41,Ventilator,1,1,100.0
2024-04-08,41,Ultrasound,4,0,0.0
2024-04-08,41,ECG,5,2,40.0
2024-04-08,42,MRI,8,8,100.0
2024-04-08,42,CT Scanner,5,2,40.0
2024-04-08,42,X-Ray,10,7,70.0
2024-04-08,42,Ventilator,1,1,100.0
2024-04-08,42,Ultrasound,10,1,10.0
2024-04-08,42,ECG,2,0,0.0
2024-04-08,43,MRI,8,3,37.5
2024-04-08,43,CT Scanner,3,1,33.33
2024-04-08,43,X-Ray,7,6,85.71
2024-04-08,43,Ventilator,9,8,88.89
2024-04-08,43,Ultrasound,6,3,50.0
2024-04-08,43,ECG,4,4,100.0
2024-04-08,44,MRI,5,0,0.0
2024-04-08,44,CT Scanner,8,7,87.5
2024-04-08,44,X-Ray,7,1,14.29
2024-04-08,44,Ventilator,4,3,75.0
2024-04-08,44,Ultrasound,1,1,100.0
2024-04-08,44,ECG,1,0,0.0
2024-04-08,45,MRI,7,5,71.43
2024-04-08,45,CT Scanner,2,1,50.0
2024-04-08,45,X-Ray,4,3,75.0
2024-04-08,45,Ventilator,2,0,0.0
2024-04-08,45,Ultrasound,7,5,71.43
2024-04-08,45,ECG,5,5,100.0
2024-04-08,46,MRI,5,3,60.0
2024-04-08,46,CT Scanner,6,6,100.0
2024-04-08,46,X-Ray,7,2,28.57
2024-04-08,46,Ventilator,9,1,11.11
2024-04-08,46,Ultrasound,2,1,50.0
2024-04-08,46,ECG,3,0,0.0
2024-04-08,47,MRI,2,0,0.0
2024-04-08,47,CT Scanner,2,2,100.0
2024-04-08,47,X-Ray,4,4,100.0
2024-04-08,47,Ventilator,1,0,0.0
2024-04-08,47,Ultrasound,10,0,0.0
2024-04-08,47,ECG,1,1,100.0
2024-04-08,48,MRI,3,2,66.67
2024-04-08,48,CT Scanner,8,8,100.0
2024-04-08,48,X-Ray,8,6,75.0
2024-04-08,48,Ventilator,10,8,80.0
2024-04-08,48,Ultrasound,8,2,25.0
2024-04-08,48,ECG,5,2,40.0
2024-04-08,49,MRI,2,1,50.0
2024-04-08,49,CT Scanner,9,1,11.11
2024-04-08,49,X-Ray,2,0,0.0
2024-04-08,49,Ventilator,1,1,100.0
2024-04-08,49,Ultrasound,10,9,90.0
2024-04-08,49,ECG,1,1,100.0
2024-04-08,50,MRI,5,3,60.0
2024-04-08,50,CT Scanner,2,2,100.0
2024-04-08,50,X-Ray,8,4,50.0
2024-04-08,50,Ventilator,3,0,0.0
2024-04-08,50,Ultrasound,8,0,0.0
2024-04-08,50,ECG,1,0,0.0
2024-04-09,1,MRI,7,6,85.71
2024-04-09,1,CT Scanner,4,1,25.0
2024-04-09,1,X-Ray,10,9,90.0
2024-04-09,1,Ventilator,3,2,66.67
2024-04-09,1,Ultrasound,7,0,0.0
2024-04-09,1,ECG,2,2,100.0
2024-04-09,2,MRI,3,3,100.0
2024-04-09,2,CT Scanner,8,8,100.0
2024-04-09,2,X-Ray,1,0,0.0
2024-04-09,2,Ventilator,7,4,57.14
2024-04-09,2,Ultrasound,6,6,100.0
2024-04-09,2,ECG,5,5,100.0
2024-04-09,3,MRI,1,0,0.0
2024-04-09,3,CT Scanner,8,3,37.5
2024-04-09,3,X-Ray,6,4,66.67
2024-04-09,3,Ventilator,8,6,75.0
2024-04-09,3,Ultrasound,5,2,40.0
2024-04-09,3,ECG,7,0,0.0
2024-04-09,4,MRI,2,1,50.0
2024-04-09,4,CT Scanner,5,2,40.0
2024-04-09,4,X-Ray,4,0,0.0
2024-04-09,4,Ventilator,10,7,70.0
2024-04-09,4,Ultrasound,8,0,0.0
2024-04-09,4,ECG,5,2,40.0
2024-04-09,5,MRI,5,1,20.0
2024-04-09,5,CT Scanner,6,6,100.0
2024-04-09,5,X-Ray,8,4,50.0
2024-04-09,5,Ventilator,10,0,0.0
2024-04-09,5,Ultrasound,3,0,0.0
2024-04-09,5,ECG,9,2,22.22
2024-04-09,6,MRI,8,5,62.5
2024-04-09,6,CT Scanner,1,0,0.0
2024-04-09,6,X-Ray,8,1,12.5
2024-04-09,6,Ventilator,1,0,0.0
2024-04-09,6,Ultrasound,8,0,0.0
2024-04-09,6,ECG,9,1,11.11
2024-04-09,7,MRI,4,3,75.0
2024-04-09,7,CT Scanner,9,1,11.11
2024-04-09,7,X-Ray,10,10,100.0
2024-04-09,7,Ventilator,7,7,100.0
2024-04-09,7,Ultrasound,4,3,75.0
2024-04-09,7,ECG,5,0,0.0
2024-04-09,8,MRI,6,4,66.67
2024-04-09,8,CT Scanner,5,3,60.0
2024-04-09,8,X-Ray,3,3,100.0
2024-04-09,8,Ventilator,6,1,16.67
2024-04-09,8,Ultrasound,1,1,100.0
2024-04-09,8,ECG,2,1,50.0
2024-04-09,9,MRI,3,3,100.0
2024-04-09,9,CT Scanner,4,1,25.0
2024-04-09,9,X-Ray,10,5,50.0
2024-04-09,9,Ventilator,8,2,25.0
2024-04-09,9,Ultrasound,8,2,25.0
2024-04-09,9,ECG,2,0,0.0
2024-04-09,10,MRI,5,5,100.0
2024-04-09,10,CT Scanner,2,0,0.0
2024-04-09,10,X-Ray,8,6,75.0
2024-04-09,10,Ventilator,4,2,50.0
2024-04-09,10,Ultrasound,6,6,100.0
2024-04-09,10,ECG,3,2,66.67
2024-04-09,11,MRI,9,1,11.11
2024-04-09,11,CT Scanner,1,0,0.0
2024-04-09,11,X-Ray,4,2,50.0
2024-04-09,11,Ventilator,10,0,0.0
2024-04-09,11,Ultrasound,7,3,42.86
2024-04-09,11,ECG,7,6,85.71
2024-04-09,12,MRI,7,3,42.86
2024-04-09,12,CT Scanner,5,0,0.0
2024-04-09,12,X-Ray,6,2,33.33
2024-04-09,12,Ventilator,1,1,100.0
2024-04-09,12,Ultrasound,10,7,70.0
2024-04-09,12,ECG,6,5,83.33
2024-04-09,13,MRI,1,1,100.0
2024-04-09,13,CT Scanner,1,1,100.0
2024-04-09,13,X-Ray,6,6,100.0
2024-04-09,13,Ventilator,8,8,100.0
2024-04-09,13,Ultrasound,10,4,40.0
2024-04-09,13,ECG,10,9,90.0
2024-04-09,14,MRI,2,1,50.0
2024-04-09,14,CT Scanner,10,8,80.0
2024-04-09,14,X-Ray,1,1,100.0
2024-04-09,14,Ventilator,10,2,20.0
2024-04-09,14,Ultrasound,1,0,0.0
2024-04-09,14,ECG,5,5,100.0
2024-04-09,15,MRI,6,0,0.0
2024-04-09,15,CT Scanner,7,2,28.57
2024-04-09,15,X-Ray,2,0,0.0
2024-04-09,15,Ventilator,10,10,100.0
2024-04-09,15,Ultrasound,6,6,100.0
2024-04-09,15,ECG,1,0,0.0
2024-04-09,16,MRI,2,1,50.0
2024-04-09,16,CT Scanner,4,3,75.0
2024-04-09,16,X-Ray,2,2,100.0
2024-04-09,16,Ventilator,9,7,77.78
2024-04-09,16,Ultrasound,7,2,28.57
2024-04-09,16,ECG,1,1,100.0
2024-04-09,17,MRI,2,0,0.0
2024-04-09,17,CT Scanner,7,5,71.43
2024-04-09,17,X-Ray,7,0,0.0
2024-04-09,17,Ventilator,6,2,33.33
2024-04-09,17,Ultrasound,8,6,75.0
2024-04-09,17,ECG,9,1,11.11
2024-04-09,18,MRI,10,8,80.0
2024-04-09,18,CT Scanner,1,1,100.0
2024-04-09,18,X-Ray,9,7,77.78
2024-04-09,18,Ventilator,1,1,100.0
2024-04-09,18,Ultrasound,6,1,16.67
2024-04-09,18,ECG,8,3,37.5
2024-04-09,19,MRI,4,3,75.0
2024-04-09,19,CT Scanner,9,5,55.56
2024-04-09,19,X-Ray,9,0,0.0
2024-04-09,19,Ventilator,4,3,75.0
2024-04-09,19,Ultrasound,3,0,0.0
2024-04-09,19,ECG,1,0,0.0
2024-04-09,20,MRI,5,1,20.0
2024-04-09,20,CT Scanner,5,3,60.0
2024-04-09,20,X-Ray,8,4,50.0
2024-04-09,20,Ventilator,6,2,33.33
2024-04-09,20,Ultrasound,3,3,100.0
2024-04-09,20,ECG,10,2,20.0
2024-04-09,21,MRI,2,2,100.0
2024-04-09,21,CT Scanner,4,4,100.0
2024-04-09,21,X-Ray,2,0,0.0
2024-04-09,21,Ventilator,3,0,0.0
2024-04-09,21,Ultrasound,5,4,80.0
2024-04-09,21,ECG,9,3,33.33
2024-04-09,22,MRI,8,2,25.0
2024-04-09,22,CT Scanner,2,1,50.0
2024-04-09,22,X-Ray,8,7,87.5
2024-04-09,22,Ventilator,2,1,50.0
2024-04-09,22,Ultrasound,9,1,11.11
2024-04-09,22,ECG,5,3,60.0
2024-04-09,23,MRI,3,2,66.67
2024-04-09,23,CT Scanner,2,1,50.0
2024-04-09,23,X-Ray,6,0,0.0
2024-04-09,23,Ventilator,7,5,71.43
2024-04-09,23,Ultrasound,8,8,100.0
2024-04-09,23,ECG,2,2,100.0
2024-04-09,24,MRI,8,2,25.0
2024-04-09,24,CT Scanner,9,0,0.0
2024-04-09,24,X-Ray,1,1,100.0
2024-04-09,24,Ventilator,1,0,0.0
2024-04-09,24,Ultrasound,5,1,20.0
2024-04-09,24,ECG,4,0,0.0
2024-04-09,25,MRI,10,4,40.0
2024-04-09,25,CT Scanner,4,4,100.0
2024-04-09,25,X-Ray,4,4,100.0
2024-04-09,25,Ventilator,6,2,33.33
2024-04-09,25,Ultrasound,4,1,25.0
2024-04-09,25,ECG,9,9,100.0
2024-04-09,26,MRI,10,5,50.0
2024-04-09,26,CT Scanner,4,3,75.0
2024-04-09,26,X-Ray,6,5,83.33
2024-04-09,26,Ventilator,1,1,100.0
2024-04-09,26,Ultrasound,1,1,100.0
2024-04-09,26,ECG,4,2,50.0
2024-04-09,27,MRI,7,4,57.14
2024-04-09,27,CT Scanner,3,2,66.67
2024-04-09,27,X-Ray,1,0,0.0
2024-04-09,27,Ventilator,8,5,62.5
2024-04-09,27,Ultrasound,3,3,100.0
2024-04-09,27,ECG,5,1,20.0
2024-04-09,28,MRI,5,5,100.0
2024-04-09,28,CT Scanner,10,10,100.0
2024-04-09,28,X-Ray,2,1,50.0
2024-04-09,28,Ventilator,7,4,57.14
2024-04-09,28,Ultrasound,4,0,0.0
2024-04-09,28,ECG,1,0,0.0
2024-04-09,29,MRI,9,2,22.22
2024-04-09,29,CT Scanner,7,6,85.71
2024-04-09,29,X-Ray,3,1,33.33
2024-04-09,29,Ventilator,8,2,25.0
2024-04-09,29,Ultrasound,6,4,66.67
2024-04-09,29,ECG,9,7,77.78
2024-04-09,30,MRI,1,1,100.0
2024-04-09,30,CT Scanner,7,1,14.29
2024-04-09,30,X-Ray,7,5,71.43
2024-04-09,30,Ventilator,2,2,100.0
2024-04-09,30,Ultrasound,8,4,50.0
2024-04-09,30,ECG,7,4,57.14
2024-04-09,31,MRI,6,4,66.67
2024-04-09,31,CT Scanner,7,4,57.14
2024-04-09,31,X-Ray,1,1,100.0
2024-04-09,31,Ventilator,7,5,71.43
2024-04-09,31,Ultrasound,9,2,22.22
2024-04-09,31,ECG,2,2,100.0
2024-04-09,32,MRI,8,8,100.0
2024-04-09,32,CT Scanner,8,1,12.5
2024-04-09,32,X-Ray,4,4,100.0
2024-04-09,32,Ventilator,6,1,16.67
2024-04-09,32,Ultrasound,10,10,100.0
2024-04-09,32,ECG,7,0,0.0
2024-04-09,33,MRI,2,0,0.0
2024-04-09,33,CT Scanner,9,0,0.0
2024-04-09,33,X-Ray,4,0,0.0
2024-04-09,33,Ventilator,9,2,22.22
2024-04-09,33,Ultrasound,5,2,40.0
2024-04-09,33,ECG,9,6,66.67
2024-04-09,34,MRI,8,6,75.0
2024-04-09,34,CT Scanner,3,3,100.0
2024-04-09,34,X-Ray,4,1,25.0
2024-04-09,34,Ventilator,1,0,0.0
2024-04-09,34,Ultrasound,9,8,88.89
2024-04-09,34,ECG,6,4,66.67
2024-04-09,35,MRI,2,0,0.0
2024-04-09,35,CT Scanner,7,7,100.0
2024-04-09,35,X-Ray,6,3,50.0
2024-04-09,35,Ventilator,9,3,33.33
2024-04-09,35,Ultrasound,10,6,60.0
2024-04-09,35,ECG,8,6,75.0
2024-04-09,36,MRI,7,6,85.71
2024-04-09,36,CT Scanner,5,1,20.0
2024-04-09,36,X-Ray,6,4,66.67
2024-04-09,36,Ventilator,10,3,30.0
2024-04-09,36,Ultrasound,1,1,100.0
2024-04-09,36,ECG,3,2,66.67
2024-04-09,37,MRI,5,2,40.0
2024-04-09,37,CT Scanner,4,4,100.0
2024-04-09,37,X-Ray,3,0,0.0
2024-04-09,37,Ventilator,7,1,14.29
2024-04-09,37,Ultrasound,7,6,85.71
2024-04-09,37,ECG,3,3,100.0
2024-04-09,38,MRI,1,0,0.0
2024-04-09,38,CT Scanner,2,1,50.0
2024-04-09,38,X-Ray,10,7,70.0
2024-04-09,38,Ventilator,10,0,0.0
2024-04-09,38,Ultrasound,6,0,0.0
2024-04-09,38,ECG,4,1,25.0
2024-04-09,39,MRI,8,1,12.5
2024-04-09,39,CT Scanner,6,0,0.0
2024-04-09,39,X-Ray,10,2,20.0
2024-04-09,39,Ventilator,8,3,37.5
2024-04-09,39,Ultrasound,1,0,0.0
2024-04-09,39,ECG,9,3,33.33
2024-04-09,40,MRI,4,2,50.0
2024-04-09,40,CT Scanner,2,0,0.0
2024-04-09,40,X-Ray,6,5,83.33
2024-04-09,40,Ventilator,4,0,0.0
2024-04-09,40,Ultrasound,1,0,0.0
2024-04-09,40,ECG,3,3,100.0
2024-04-09,41,MRI,1,1,100.0
2024-04-09,41,CT Scanner,5,0,0.0
2024-04-09,41,X-Ray,7,5,71.43
2024-04-09,41,Ventilator,9,5,55.56
2024-04-09,41,Ultrasound,2,0,0.0
2024-04-09,41,ECG,3,0,0.0
2024-04-09,42,MRI,1,1,100.0
2024-04-09,42,CT Scanner,8,2,25.0
2024-04-09,42,X-Ray,7,4,57.14
2024-04-09,42,Ventilator,5,2,40.0
2024-04-09,42,Ultrasound,6,5,83.33
2024-04-09,42,ECG,4,4,100.0
2024-04-09,43,MRI,9,1,11.11
2024-04-09,43,CT Scanner,5,0,0.0
2024-04-09,43,X-Ray,6,2,33.33
2024-04-09,43,Ventilator,8,1,12.5
2024-04-09,43,Ultrasound,1,1,100.0
2024-04-09,43,ECG,2,0,0.0
2024-04-09,44,MRI,6,2,33.33
2024-04-09,44,CT Scanner,1,0,0.0
2024-04-09,44,X-Ray,5,4,80.0
2024-04-09,44,Ventilator,4,2,50.0
2024-04-09,44,Ultrasound,1,1,100.0
2024-04-09,44,ECG,4,4,100.0
2024-04-09,45,MRI,4,3,75.0
2024-04-09,45,CT Scanner,8,3,37.5
2024-04-09,45,X-Ray,2,1,50.0
2024-04-09,45,Ventilator,10,7,70.0
2024-04-09,45,Ultrasound,10,2,20.0
2024-04-09,45,ECG,5,4,80.0
2024-04-09,46,MRI,4,4,100.0
2024-04-09,46,CT Scanner,7,0,0.0
2024-04-09,46,X-Ray,6,3,50.0
2024-04-09,46,Ventilator,8,0,0.0
2024-04-09,46,Ultrasound,9,9,100.0
2024-04-09,46,ECG,7,6,85.71
2024-04-09,47,MRI,7,5,71.43
2024-04-09,47,CT Scanner,9,2,22.22
2024-04-09,47,X-Ray,7,5,71.43
2024-04-09,47,Ventilator,2,0,0.0
2024-04-09,47,Ultrasound,6,1,16.67
2024-04-09,47,ECG,1,0,0.0
2024-04-09,48,MRI,1,0,0.0
2024-04-09,48,CT Scanner,6,4,66.67
2024-04-09,48,X-Ray,3,2,66.67
2024-04-09,48,Ventilator,3,1,33.33
2024-04-09,48,Ultrasound,2,0,0.0
2024-04-09,48,ECG,5,5,100.0
2024-04-09,49,MRI,6,3,50.0
2024-04-09,49,CT Scanner,5,2,40.0
2024-04-09,49,X-Ray,7,5,71.43
2024-04-09,49,Ventilator,10,0,0.0
2024-04-09,49,Ultrasound,9,0,0.0
2024-04-09,49,ECG,7,3,42.86
2024-04-09,50,MRI,5,0,0.0
2024-04-09,50,CT Scanner,3,1,33.33
2024-04-09,50,X-Ray,3,2,66.67
2024-04-09,50,Ventilator,9,1,11.11
2024-04-09,50,Ultrasound,9,1,11.11
2024-04-09,50,ECG,10,6,60.0
2024-04-10,1,MRI,10,2,20.0
2024-04-10,1,CT Scanner,1,1,100.0
2024-04-10,1,X-Ray,7,4,57.14
2024-04-10,1,Ventilator,2,1,50.0
2024-04-10,1,Ultrasound,2,1,50.0
2024-04-10,1,ECG,7,4,57.14
2024-04-10,2,MRI,8,1,12.5
2024-04-10,2,CT Scanner,4,3,75.0
2024-04-10,2,X-Ray,2,1,50.0
2024-04-10,2,Ventilator,1,0,0.0
2024-04-10,2,Ultrasound,1,0,0.0
2024-04-10,2,ECG,9,5,55.56
2024-04-10,3,MRI,8,5,62.5
2024-04-10,3,CT Scanner,6,1,16.67
2024-04-10,3,X-Ray,7,2,28.57
2024-04-10,3,Ventilator,3,3,100.0
2024-04-10,3,Ultrasound,5,5,100.0
2024-04-10,3,ECG,9,7,77.78
2024-04-10,4,MRI,10,0,0.0
2024-04-10,4,CT Scanner,10,10,100.0
2024-04-10,4,X-Ray,6,6,100.0
2024-04-10,4,Ventilator,8,8,100.0
2024-04-10,4,Ultrasound,7,1,14.29
2024-04-10,4,ECG,6,1,16.67
2024-04-10,5,MRI,9,8,88.89
2024-04-10,5,CT Scanner,4,0,0.0
2024-04-10,5,X-Ray,8,8,100.0
2024-04-10,5,Ventilator,8,4,50.0
2024-04-10,5,Ultrasound,7,4,57.14
2024-04-10,5,ECG,1,1,100.0
2024-04-10,6,MRI,3,2,66.67
2024-04-10,6,CT Scanner,4,3,75.0
2024-04-10,6,X-Ray,10,8,80.0
2024-04-10,6,Ventilator,8,6,75.0
2024-04-10,6,Ultrasound,1,1,100.0
2024-04-10,6,ECG,1,0,0.0
2024-04-10,7,MRI,7,6,85.71
2024-04-10,7,CT Scanner,9,1,11.11
2024-04-10,7,X-Ray,1,1,100.0
2024-04-10,7,Ventilator,9,6,66.67
2024-04-10,7,Ultrasound,7,1,14.29
2024-04-10,7,ECG,6,5,83.33
2024-04-10,8,MRI,4,4,100.0
2024-04-10,8,CT Scanner,7,2,28.57
2024-04-10,8,X-Ray,7,1,14.29
2024-04-10,8,Ventilator,3,2,66.67
2024-04-10,8,Ultrasound,8,4,50.0
2024-04-10,8,ECG,2,0,0.0
2024-04-10,9,MRI,8,5,62.5
2024-04-10,9,CT Scanner,5,5,100.0
2024-04-10,9,X-Ray,10,0,0.0
2024-04-10,9,Ventilator,4,0,0.0
2024-04-10,9,Ultrasound,2,2,100.0
2024-04-10,9,ECG,8,8,100.0
2024-04-10,10,MRI,8,8,100.0
2024-04-10,10,CT Scanner,6,6,100.0
2024-04-10,10,X-Ray,8,4,50.0
2024-04-10,10,Ventilator,4,2,50.0
2024-04-10,10,Ultrasound,2,0,0.0
2024-04-10,10,ECG,5,2,40.0
